adventure_nr,out,home,duration
725,2020-03-05T19:20:07Z,2020-03-05T22:01:11Z,161.06666666666666
726,2020-03-05T23:44:12Z,2020-03-06T00:34:29Z,50.28333333333333
727,2020-03-06T05:10:23Z,2020-03-06T05:25:52Z,15.483333333333333
728,2020-03-06T08:40:24Z,2020-03-06T14:44:22Z,363.96666666666664
729,2020-03-06T19:34:13Z,2020-03-06T20:26:34Z,52.35
730,2020-03-06T23:47:11Z,2020-03-07T00:09:26Z,22.25
731,2020-03-07T05:05:50Z,2020-03-07T05:41:59Z,36.15
732,2020-03-07T19:00:43Z,2020-03-07T19:47:50Z,47.11666666666667
733,2020-03-08T04:43:51Z,2020-03-08T05:06:54Z,23.05
734,2020-03-08T16:12:45Z,2020-03-08T20:27:39Z,254.9
735,2020-03-09T05:16:12Z,2020-03-09T05:30:50Z,14.633333333333333
736,2020-03-09T13:07:09Z,2020-03-09T13:38:40Z,31.516666666666666
737,2020-03-10T04:20:08Z,2020-03-10T04:39:57Z,19.816666666666666
738,2020-03-10T18:38:33Z,2020-03-10T20:20:39Z,102.1
739,2020-03-11T03:52:04Z,2020-03-11T04:37:46Z,45.7
740,2020-03-11T14:09:29Z,2020-03-11T15:08:48Z,59.31666666666667
741,2020-03-11T18:57:48Z,2020-03-11T20:35:30Z,97.7
742,2020-03-12T06:02:38Z,2020-03-12T07:26:08Z,83.5
743,2020-03-12T13:37:33Z,2020-03-13T00:47:12Z,669.65
744,2020-03-13T04:18:20Z,2020-03-13T05:07:09Z,48.81666666666667
745,2020-03-13T07:48:38Z,2020-03-13T21:08:08Z,799.5
746,2020-03-14T04:11:17Z,2020-03-14T05:01:44Z,50.45
747,2020-03-17T05:49:18Z,2020-03-17T06:30:38Z,41.333333333333336
748,2020-03-17T09:25:57Z,2020-03-17T10:33:11Z,67.23333333333333
749,2020-03-18T04:59:26Z,2020-03-18T05:47:58Z,48.53333333333333
750,2020-03-19T00:49:29Z,2020-03-19T02:27:10Z,97.68333333333334
751,2020-03-19T05:21:35Z,2020-03-19T06:07:27Z,45.86666666666667
752,2020-03-20T00:06:10Z,2020-03-20T01:13:26Z,67.26666666666667
753,2020-03-20T05:46:11Z,2020-03-20T06:17:01Z,30.833333333333332
754,2020-03-21T05:50:18Z,2020-03-21T06:16:33Z,26.25
755,2020-03-21T13:17:07Z,2020-03-21T21:59:25Z,522.3
756,2020-03-22T02:26:17Z,2020-03-22T02:52:51Z,26.566666666666666
757,2020-03-23T00:01:28Z,2020-03-23T00:32:42Z,31.233333333333334
758,2020-03-23T04:45:37Z,2020-03-23T04:55:54Z,10.283333333333333
759,2020-03-24T01:10:58Z,2020-03-24T01:45:13Z,34.25
760,2020-03-24T04:55:23Z,2020-03-24T05:06:07Z,10.733333333333333
761,2020-03-26T02:25:29Z,2020-03-26T03:25:21Z,59.86666666666667
762,2020-03-26T05:43:56Z,2020-03-26T06:12:29Z,28.55
763,2020-03-26T14:42:53Z,2020-03-26T15:05:53Z,23
764,2020-03-27T04:37:31Z,2020-03-27T05:02:48Z,25.283333333333335
765,2020-03-29T02:41:00Z,2020-03-29T02:56:15Z,15.25
766,2020-03-29T04:56:43Z,2020-03-29T05:33:46Z,37.05
767,2020-03-30T13:38:25Z,2020-03-30T21:36:20Z,477.9166666666667
768,2020-03-31T03:34:09Z,2020-03-31T03:56:44Z,22.583333333333332
769,2020-04-01T00:18:50Z,2020-04-01T00:56:24Z,37.56666666666667
770,2020-04-02T03:19:09Z,2020-04-02T03:43:54Z,24.75
771,2020-04-03T22:50:06Z,2020-04-04T00:04:39Z,74.55
772,2020-04-05T05:15:32Z,2020-04-05T20:13:51Z,898.3166666666667
773,2020-04-06T02:44:33Z,2020-04-06T03:54:33Z,70
774,2020-04-07T04:31:38Z,2020-04-07T05:13:18Z,41.666666666666664
775,2020-04-08T01:59:55Z,2020-04-08T03:02:25Z,62.5
776,2020-04-08T05:10:26Z,2020-04-08T21:52:06Z,1001.6666666666666
777,2020-04-09T05:33:48Z,2020-04-09T05:34:35Z,0.7833333333333333
778,2020-04-10T04:52:40Z,2020-04-10T05:30:37Z,37.95
779,2020-04-15T00:13:23Z,2020-04-15T00:49:33Z,36.166666666666664
780,2020-04-15T02:38:27Z,2020-04-15T02:56:02Z,17.583333333333332
781,2020-04-15T12:51:40Z,2020-04-15T21:14:03Z,502.3833333333333
782,2020-04-16T00:07:54Z,2020-04-16T01:01:27Z,53.55
783,2020-04-17T05:24:41Z,2020-04-17T05:29:58Z,5.283333333333333
784,2020-04-17T09:08:16Z,2020-04-17T09:55:44Z,47.46666666666667
785,2020-04-18T05:31:16Z,2020-04-18T05:55:12Z,23.933333333333334
786,2020-04-18T15:18:58Z,2020-04-18T22:26:08Z,427.1666666666667
787,2020-04-19T03:00:18Z,2020-04-19T04:02:42Z,62.4
788,2020-04-19T05:20:24Z,2020-04-19T07:01:11Z,100.78333333333333
789,2020-04-20T01:53:21Z,2020-04-20T04:10:24Z,137.05
790,2020-04-20T05:26:50Z,2020-04-20T05:27:24Z,0.5666666666666667
791,2020-04-21T04:26:40Z,2020-04-21T04:50:26Z,23.766666666666666
792,2020-04-22T01:09:20Z,2020-04-22T02:37:26Z,88.1
793,2020-04-22T05:12:20Z,2020-04-22T05:37:05Z,24.75
794,2020-04-23T00:10:59Z,2020-04-23T02:07:31Z,116.53333333333333
795,2020-04-23T04:43:14Z,2020-04-23T05:15:06Z,31.866666666666667
796,2020-04-24T01:23:15Z,2020-04-24T02:11:26Z,48.18333333333333
797,2020-04-24T04:34:23Z,2020-04-24T05:05:38Z,31.25
798,2020-04-25T00:23:12Z,2020-04-25T02:34:58Z,131.76666666666668
799,2020-04-25T03:52:06Z,2020-04-25T04:05:08Z,13.033333333333333
800,2020-04-25T04:40:21Z,2020-04-25T05:02:35Z,22.233333333333334
801,2020-04-26T00:33:07Z,2020-04-26T00:48:06Z,14.983333333333333
802,2020-04-26T03:28:42Z,2020-04-26T03:34:18Z,5.6
803,2020-04-26T04:40:19Z,2020-04-26T04:46:48Z,6.483333333333333
804,2020-04-27T00:20:15Z,2020-04-27T03:06:50Z,166.58333333333334
805,2020-04-27T04:06:18Z,2020-04-27T04:25:26Z,19.133333333333333
806,2020-04-28T04:25:17Z,2020-04-28T05:22:43Z,57.43333333333333
807,2020-04-28T19:03:14Z,2020-04-29T01:11:14Z,368
808,2020-04-29T03:24:17Z,2020-04-29T05:05:34Z,101.28333333333333
809,2020-04-29T09:47:39Z,2020-04-29T10:15:16Z,27.616666666666667
810,2020-04-29T23:50:11Z,2020-04-30T00:41:09Z,50.96666666666667
811,2020-04-30T03:14:19Z,2020-04-30T04:05:09Z,50.833333333333336
812,2020-04-30T04:59:33Z,2020-04-30T05:30:30Z,30.95
813,2020-04-30T23:35:10Z,2020-05-01T00:15:12Z,40.03333333333333
814,2020-05-01T03:28:21Z,2020-05-01T03:39:10Z,10.816666666666666
815,2020-05-01T04:44:08Z,2020-05-01T05:02:55Z,18.783333333333335
816,2020-05-01T19:37:56Z,2020-05-01T20:26:23Z,48.45
817,2020-05-01T22:10:34Z,2020-05-01T22:48:47Z,38.21666666666667
818,2020-05-02T03:37:54Z,2020-05-02T04:15:01Z,37.11666666666667
819,2020-05-03T00:16:48Z,2020-05-03T00:35:54Z,19.1
820,2020-05-03T04:24:20Z,2020-05-03T04:26:31Z,2.183333333333333
821,2020-05-03T05:11:53Z,2020-05-03T05:57:57Z,46.06666666666667
822,2020-05-04T01:48:58Z,2020-05-04T02:57:41Z,68.71666666666667
823,2020-05-04T04:44:44Z,2020-05-04T05:11:33Z,26.816666666666666
824,2020-05-04T10:21:25Z,2020-05-04T21:25:20Z,663.9166666666666
825,2020-05-05T03:15:04Z,2020-05-05T03:46:42Z,31.633333333333333
826,2020-05-05T04:40:10Z,2020-05-05T06:37:15Z,117.08333333333333
827,2020-05-06T02:55:25Z,2020-05-06T03:11:44Z,16.316666666666666
828,2020-05-06T04:30:56Z,2020-05-06T04:36:32Z,5.6
829,2020-05-07T04:33:26Z,2020-05-07T05:22:47Z,49.35
830,2020-05-08T03:05:46Z,2020-05-08T06:22:58Z,197.2
831,2020-05-09T02:36:18Z,2020-05-09T04:34:01Z,117.71666666666667
832,2020-05-10T01:22:23Z,2020-05-10T04:26:39Z,184.26666666666668
833,2020-05-10T04:30:31Z,2020-05-10T05:31:13Z,60.7
834,2020-05-11T01:20:13Z,2020-05-11T04:53:05Z,212.86666666666667
835,2020-05-11T23:41:24Z,2020-05-11T23:59:16Z,17.866666666666667
836,2020-05-12T02:29:36Z,2020-05-12T02:57:15Z,27.65
837,2020-05-12T17:23:48Z,2020-05-13T01:29:25Z,485.6166666666667
838,2020-05-13T03:45:19Z,2020-05-13T04:17:01Z,31.7
839,2020-05-13T19:48:53Z,2020-05-13T21:46:40Z,117.78333333333333
840,2020-05-14T01:39:18Z,2020-05-14T02:52:05Z,72.78333333333333
841,2020-05-14T04:24:30Z,2020-05-14T04:33:57Z,9.45
842,2020-05-15T02:33:55Z,2020-05-15T03:09:01Z,35.1
843,2020-05-15T04:05:26Z,2020-05-15T04:12:58Z,7.533333333333333
844,2020-05-16T00:59:52Z,2020-05-16T01:12:33Z,12.683333333333334
845,2020-05-16T03:40:58Z,2020-05-16T04:35:14Z,54.266666666666666
846,2020-05-17T00:10:45Z,2020-05-17T01:29:14Z,78.48333333333333
847,2020-05-17T03:42:16Z,2020-05-17T04:25:23Z,43.11666666666667
848,2020-05-18T03:55:03Z,2020-05-18T05:17:31Z,82.46666666666667
849,2020-05-18T21:43:19Z,2020-05-18T23:10:30Z,87.18333333333334
850,2020-05-19T02:03:34Z,2020-05-19T04:50:56Z,167.36666666666667
851,2020-05-20T01:55:01Z,2020-05-20T03:49:18Z,114.28333333333333
852,2020-05-20T03:55:07Z,2020-05-20T04:08:47Z,13.666666666666666
853,2020-05-20T23:21:56Z,2020-05-21T03:14:06Z,232.16666666666666
854,2020-05-21T03:18:41Z,2020-05-21T04:32:45Z,74.06666666666666
855,2020-05-21T23:28:22Z,2020-05-22T02:31:22Z,183
856,2020-05-22T03:46:53Z,2020-05-22T04:45:01Z,58.13333333333333
857,2020-05-24T01:20:05Z,2020-05-24T02:14:49Z,54.733333333333334
858,2020-05-24T03:44:03Z,2020-05-24T04:16:08Z,32.083333333333336
859,2020-05-24T13:39:47Z,2020-05-24T21:39:00Z,479.21666666666664
860,2020-05-25T02:59:47Z,2020-05-25T04:33:00Z,93.21666666666667
861,2020-05-25T17:42:53Z,2020-05-25T21:14:39Z,211.76666666666668
862,2020-05-25T21:23:01Z,2020-05-25T22:24:32Z,61.516666666666666
863,2020-05-26T01:23:22Z,2020-05-26T04:16:08Z,172.76666666666668
864,2020-05-26T17:22:44Z,2020-05-26T18:39:34Z,76.83333333333333
865,2020-05-27T02:37:46Z,2020-05-27T04:12:00Z,94.23333333333333
866,2020-05-27T04:26:20Z,2020-05-27T04:36:56Z,10.6
867,2020-05-27T23:31:23Z,2020-05-28T01:20:11Z,108.8
868,2020-05-28T01:27:06Z,2020-05-28T04:16:33Z,169.45
869,2020-05-28T13:41:34Z,2020-05-28T17:31:31Z,229.95
870,2020-05-29T02:43:23Z,2020-05-29T04:35:06Z,111.71666666666667
871,2020-05-30T02:34:41Z,2020-05-30T04:05:33Z,90.86666666666666
872,2020-05-30T16:32:46Z,2020-05-30T17:41:28Z,68.7
873,2020-06-02T02:46:15Z,2020-06-02T04:54:27Z,128.2
874,2020-06-02T07:20:44Z,2020-06-03T04:07:43Z,1246.9833333333333
875,2020-06-04T00:57:26Z,2020-06-04T02:44:59Z,107.55
876,2020-06-04T03:32:12Z,2020-06-04T21:09:17Z,1057.0833333333333
877,2020-06-05T01:27:04Z,2020-06-05T01:52:01Z,24.95
878,2020-06-05T03:46:25Z,2020-06-05T04:26:19Z,39.9
879,2020-06-06T01:37:55Z,2020-06-06T03:13:23Z,95.46666666666667
880,2020-06-07T02:33:25Z,2020-06-07T04:21:40Z,108.25
881,2020-06-08T03:19:57Z,2020-06-08T03:31:20Z,11.383333333333333
882,2020-06-08T04:28:20Z,2020-06-08T04:33:38Z,5.3
883,2020-06-09T02:49:37Z,2020-06-09T04:23:15Z,93.63333333333334
884,2020-06-09T18:56:28Z,2020-06-09T21:16:51Z,140.38333333333333
885,2020-06-09T21:20:57Z,2020-06-09T22:35:21Z,74.4
886,2020-06-10T02:34:20Z,2020-06-10T03:22:53Z,48.55
887,2020-06-10T04:15:27Z,2020-06-10T04:31:55Z,16.466666666666665
888,2020-06-11T02:44:16Z,2020-06-11T04:15:24Z,91.13333333333334
889,2020-06-12T00:11:42Z,2020-06-12T02:05:52Z,114.16666666666667
890,2020-06-12T02:36:09Z,2020-06-12T04:07:37Z,91.46666666666667
891,2020-06-13T23:16:07Z,2020-06-14T03:46:56Z,270.81666666666666
892,2020-06-14T03:55:45Z,2020-06-14T04:15:45Z,20
893,2020-06-14T18:51:09Z,2020-06-14T21:38:47Z,167.63333333333333
894,2020-06-14T21:44:48Z,2020-06-15T00:46:12Z,181.4
895,2020-06-15T03:15:07Z,2020-06-15T04:27:13Z,72.1
896,2020-06-16T01:07:42Z,2020-06-16T03:29:49Z,142.11666666666667
897,2020-06-16T04:17:15Z,2020-06-16T04:24:55Z,7.666666666666667
898,2020-06-17T00:24:36Z,2020-06-17T03:07:46Z,163.16666666666666
899,2020-06-17T03:13:48Z,2020-06-17T04:00:40Z,46.86666666666667
900,2020-06-17T23:28:32Z,2020-06-18T00:02:30Z,33.96666666666667
901,2020-06-18T03:14:24Z,2020-06-18T03:23:52Z,9.466666666666667
902,2020-06-18T04:26:29Z,2020-06-18T04:53:36Z,27.116666666666667
903,2020-06-19T00:58:25Z,2020-06-19T03:25:20Z,146.91666666666666
904,2020-06-19T03:46:40Z,2020-06-19T04:00:24Z,13.733333333333333
905,2020-06-19T22:11:27Z,2020-06-20T00:26:46Z,135.31666666666666
906,2020-06-20T02:55:51Z,2020-06-20T05:08:29Z,132.63333333333333
907,2020-06-21T01:49:24Z,2020-06-21T05:46:26Z,237.03333333333333
908,2020-06-23T03:50:56Z,2020-06-23T05:58:06Z,127.16666666666667
909,2020-06-24T01:34:19Z,2020-06-24T04:58:13Z,203.9
910,2020-06-25T00:56:32Z,2020-06-25T04:06:27Z,189.91666666666666
911,2020-06-27T03:53:44Z,2020-06-27T05:18:05Z,84.35
912,2020-06-27T13:55:21Z,2020-06-28T01:54:53Z,719.5333333333333
913,2020-06-28T02:00:18Z,2020-06-28T04:09:49Z,129.51666666666668
914,2020-06-28T04:15:02Z,2020-06-28T05:23:45Z,68.71666666666667
915,2020-06-28T23:24:35Z,2020-06-29T00:57:26Z,92.85
916,2020-06-29T01:58:50Z,2020-06-29T04:26:16Z,147.43333333333334
917,2020-06-30T01:51:59Z,2020-06-30T03:59:25Z,127.43333333333334
918,2020-06-30T22:52:42Z,2020-07-01T05:09:13Z,376.51666666666665
919,2020-07-02T03:55:34Z,2020-07-02T05:12:35Z,77.01666666666667
920,2020-07-03T02:44:44Z,2020-07-03T04:14:17Z,89.55
921,2020-07-04T01:21:02Z,2020-07-04T03:52:25Z,151.38333333333333
922,2020-07-06T03:45:28Z,2020-07-06T04:38:29Z,53.016666666666666
923,2020-07-06T20:58:11Z,2020-07-06T22:51:07Z,112.93333333333334
924,2020-07-07T02:22:37Z,2020-07-07T03:37:37Z,75
925,2020-07-07T04:26:58Z,2020-07-07T04:34:01Z,7.05
926,2020-07-07T22:52:11Z,2020-07-08T00:53:13Z,121.03333333333333
927,2020-07-08T00:56:33Z,2020-07-08T01:17:19Z,20.766666666666666
928,2020-07-08T01:22:03Z,2020-07-08T04:07:04Z,165.01666666666668
929,2020-07-09T02:15:36Z,2020-07-09T04:17:35Z,121.98333333333333
930,2020-07-09T07:51:05Z,2020-07-10T04:20:59Z,1229.9
931,2020-07-11T00:49:43Z,2020-07-11T04:07:40Z,197.95
932,2020-07-12T03:16:29Z,2020-07-12T03:35:29Z,19
933,2020-07-12T04:32:29Z,2020-07-12T04:37:56Z,5.45
934,2020-07-12T23:43:48Z,2020-07-13T04:21:34Z,277.76666666666665
935,2020-07-14T02:15:12Z,2020-07-14T03:43:17Z,88.08333333333333
936,2020-07-14T04:32:27Z,2020-07-14T04:38:47Z,6.333333333333333
937,2020-07-15T00:24:37Z,2020-07-15T04:21:28Z,236.85
938,2020-07-16T03:07:09Z,2020-07-16T04:20:14Z,73.08333333333333
939,2020-07-16T22:28:39Z,2020-07-16T23:30:10Z,61.516666666666666
940,2020-07-17T03:29:11Z,2020-07-17T04:10:03Z,40.86666666666667
941,2020-07-17T17:46:25Z,2020-07-17T22:37:39Z,291.23333333333335
942,2020-07-17T22:43:59Z,2020-07-18T01:15:10Z,151.18333333333334
943,2020-07-18T03:24:20Z,2020-07-18T04:37:09Z,72.81666666666666
944,2020-07-19T22:21:41Z,2020-07-20T03:55:07Z,333.43333333333334
945,2020-07-20T04:38:44Z,2020-07-20T04:48:01Z,9.283333333333333
946,2020-07-22T00:40:56Z,2020-07-22T01:32:25Z,51.483333333333334
947,2020-07-22T02:47:49Z,2020-07-22T04:20:25Z,92.6
948,2020-07-23T00:08:19Z,2020-07-23T04:39:32Z,271.21666666666664
949,2020-07-25T01:31:14Z,2020-07-25T04:30:07Z,178.88333333333333
950,2020-07-26T03:34:01Z,2020-07-26T04:23:23Z,49.36666666666667
951,2020-07-27T00:44:26Z,2020-07-27T02:32:49Z,108.38333333333334
952,2020-07-27T03:54:20Z,2020-07-27T04:23:24Z,29.066666666666666
953,2020-07-29T01:41:39Z,2020-07-29T04:23:36Z,161.95
954,2020-07-29T04:44:04Z,2020-07-29T04:50:13Z,6.15
955,2020-07-29T07:29:09Z,2020-07-30T04:23:11Z,1254.0333333333333
956,2020-07-30T04:25:34Z,2020-07-30T05:40:02Z,74.46666666666667
957,2020-08-03T04:39:27Z,2020-08-03T22:26:04Z,1066.6166666666666
958,2020-08-03T22:30:25Z,2020-08-03T23:49:59Z,79.56666666666666
959,2020-08-03T23:58:36Z,2020-08-04T01:53:10Z,114.56666666666666
960,2020-08-04T01:57:48Z,2020-08-04T04:21:42Z,143.9
961,2020-08-04T16:04:53Z,2020-08-05T00:07:58Z,483.0833333333333
962,2020-08-05T03:23:53Z,2020-08-05T03:55:40Z,31.783333333333335
963,2020-08-06T01:57:20Z,2020-08-06T04:49:02Z,171.7
964,2020-08-07T03:41:44Z,2020-08-07T04:55:38Z,73.9
965,2020-08-07T19:41:18Z,2020-08-08T01:53:24Z,372.1
966,2020-08-08T01:58:37Z,2020-08-08T04:44:15Z,165.63333333333333
967,2020-08-09T02:31:33Z,2020-08-09T05:55:47Z,204.23333333333332
968,2020-08-10T01:41:41Z,2020-08-10T06:36:52Z,295.18333333333334
969,2020-08-11T02:48:16Z,2020-08-11T05:01:35Z,133.31666666666666
970,2020-08-12T19:25:26Z,2020-08-13T05:04:15Z,578.8166666666667
971,2020-08-13T19:06:42Z,2020-08-14T06:22:52Z,676.1666666666666
972,2020-08-15T02:36:34Z,2020-08-15T04:38:59Z,122.41666666666667
973,2020-08-16T04:10:38Z,2020-08-16T05:29:16Z,78.63333333333334
974,2020-08-16T06:27:44Z,2020-08-16T07:02:59Z,35.25
975,2020-08-18T02:29:46Z,2020-08-18T04:39:43Z,129.95
976,2020-08-21T00:38:35Z,2020-08-21T03:22:29Z,163.9
977,2020-08-21T03:27:22Z,2020-08-21T05:12:58Z,105.6
978,2020-08-22T04:29:38Z,2020-08-22T05:21:06Z,51.46666666666667
979,2020-08-25T01:19:22Z,2020-08-25T02:40:59Z,81.61666666666666
980,2020-08-25T02:53:30Z,2020-08-25T05:23:31Z,150.01666666666668
981,2020-08-25T21:50:14Z,2020-08-25T23:17:55Z,87.68333333333334
982,2020-08-25T23:30:44Z,2020-08-26T05:10:52Z,340.1333333333333
983,2020-08-27T01:57:23Z,2020-08-27T04:31:28Z,154.08333333333334
984,2020-08-27T04:45:39Z,2020-08-27T06:03:11Z,77.53333333333333
985,2020-08-27T21:56:14Z,2020-08-28T04:38:49Z,402.5833333333333
986,2020-08-28T05:30:35Z,2020-08-28T05:31:29Z,0.9
987,2020-08-28T19:55:24Z,2020-08-28T21:48:22Z,112.96666666666667
988,2020-08-29T01:44:56Z,2020-08-29T03:27:24Z,102.46666666666667
989,2020-08-29T03:34:15Z,2020-08-29T05:06:53Z,92.63333333333334
990,2020-08-29T21:26:53Z,2020-08-30T02:10:40Z,283.78333333333336
991,2020-08-30T02:15:53Z,2020-08-30T06:02:20Z,226.45
992,2020-08-30T16:26:46Z,2020-08-30T17:00:34Z,33.8
993,2020-08-30T23:04:25Z,2020-08-30T23:29:52Z,25.45
994,2020-08-31T04:07:17Z,2020-08-31T04:55:05Z,47.8
995,2020-08-31T15:16:46Z,2020-08-31T21:20:49Z,364.05
996,2020-09-01T01:20:27Z,2020-09-01T05:09:34Z,229.11666666666667
997,2020-09-01T05:16:03Z,2020-09-01T05:34:43Z,18.666666666666668
998,2020-09-02T01:45:55Z,2020-09-02T03:58:53Z,132.96666666666667
999,2020-09-02T04:04:21Z,2020-09-02T05:32:26Z,88.08333333333333
1000,2020-09-03T01:42:22Z,2020-09-03T03:52:01Z,129.65
1001,2020-09-03T03:58:24Z,2020-09-03T05:20:14Z,81.83333333333333
1002,2020-09-03T20:17:38Z,2020-09-04T05:27:38Z,550
1003,2020-09-05T01:25:28Z,2020-09-05T05:12:32Z,227.06666666666666
1004,2020-09-05T22:09:11Z,2020-09-06T05:38:25Z,449.23333333333335
1005,2020-09-07T04:01:10Z,2020-09-07T04:08:29Z,7.316666666666666
1006,2020-09-07T04:58:46Z,2020-09-07T05:30:47Z,32.016666666666666
1007,2020-09-08T03:18:56Z,2020-09-08T03:52:50Z,33.9
1008,2020-09-08T05:19:19Z,2020-09-08T05:39:57Z,20.633333333333333
1009,2020-09-10T01:55:18Z,2020-09-10T05:40:28Z,225.16666666666666
1010,2020-09-10T20:15:24Z,2020-09-11T05:34:28Z,559.0666666666667
1011,2020-09-11T19:42:25Z,2020-09-12T03:06:16Z,443.85
1012,2020-09-12T03:10:32Z,2020-09-12T05:20:43Z,130.18333333333334
1013,2020-09-12T05:26:09Z,2020-09-12T06:02:05Z,35.93333333333333
1014,2020-09-13T02:33:06Z,2020-09-13T04:10:32Z,97.43333333333334
1015,2020-09-13T05:18:30Z,2020-09-13T05:44:06Z,25.6
1016,2020-09-14T05:12:00Z,2020-09-14T05:23:28Z,11.466666666666667
1017,2020-09-16T02:41:26Z,2020-09-16T05:54:49Z,193.38333333333333
1018,2020-09-17T05:57:50Z,2020-09-17T07:10:46Z,72.93333333333334
1019,2020-09-18T05:35:25Z,2020-09-18T05:44:29Z,9.066666666666666
1020,2020-09-19T01:44:49Z,2020-09-19T02:56:43Z,71.9
1021,2020-09-19T04:54:10Z,2020-09-19T05:33:28Z,39.3
1022,2020-09-19T19:00:35Z,2020-09-19T22:33:48Z,213.21666666666667
1023,2020-09-20T01:24:43Z,2020-09-20T04:55:55Z,211.2
1024,2020-09-21T01:39:44Z,2020-09-21T05:19:11Z,219.45
1025,2020-09-21T22:35:55Z,2020-09-22T05:31:15Z,415.3333333333333
1026,2020-09-24T01:33:31Z,2020-09-24T04:50:49Z,197.3
1027,2020-09-25T00:52:42Z,2020-09-25T01:41:46Z,49.06666666666667
1028,2020-09-25T13:21:41Z,2020-09-25T13:49:31Z,27.833333333333332
1029,2020-09-25T20:46:07Z,2020-09-25T20:58:30Z,12.383333333333333
1030,2020-09-26T01:34:35Z,2020-09-26T01:52:14Z,17.65
1031,2020-09-26T07:41:52Z,2020-09-26T07:54:50Z,12.966666666666667
1032,2020-09-27T02:17:41Z,2020-09-27T02:29:11Z,11.5
1033,2020-09-27T18:47:37Z,2020-09-27T18:59:45Z,12.133333333333333
1034,2020-09-28T01:07:36Z,2020-09-28T01:21:55Z,14.316666666666666
1035,2020-09-28T05:11:05Z,2020-09-28T05:24:36Z,13.516666666666667
1036,2020-09-29T00:31:21Z,2020-09-29T01:09:06Z,37.75
1037,2020-09-29T04:22:46Z,2020-09-29T04:57:30Z,34.733333333333334
1038,2020-09-30T04:02:24Z,2020-09-30T04:47:38Z,45.233333333333334
1039,2020-10-01T01:47:24Z,2020-10-01T02:13:32Z,26.133333333333333
1040,2020-10-01T05:34:09Z,2020-10-01T06:16:39Z,42.5
1041,2020-10-02T04:16:16Z,2020-10-02T04:32:15Z,15.983333333333333
1042,2020-10-03T04:29:43Z,2020-10-03T05:17:04Z,47.35
1043,2020-10-03T12:00:35Z,2020-10-04T05:59:44Z,1079.15
1044,2020-10-05T01:50:24Z,2020-10-05T02:48:30Z,58.1
1045,2020-10-05T05:25:57Z,2020-10-05T05:43:32Z,17.583333333333332
1046,2020-10-06T00:19:50Z,2020-10-06T00:38:47Z,18.95
1047,2020-10-06T05:42:41Z,2020-10-06T06:02:08Z,19.45
1048,2020-10-07T04:18:59Z,2020-10-07T04:26:52Z,7.883333333333333
1049,2020-10-08T01:53:15Z,2020-10-08T02:46:05Z,52.833333333333336
1050,2020-10-09T03:00:04Z,2020-10-09T04:40:47Z,100.71666666666667
1051,2020-10-09T18:33:39Z,2020-10-09T21:45:43Z,192.06666666666666
1052,2020-10-10T02:14:31Z,2020-10-10T03:34:20Z,79.81666666666666
1053,2020-10-11T05:45:28Z,2020-10-11T06:05:26Z,19.966666666666665
1054,2020-10-12T04:02:37Z,2020-10-12T04:51:49Z,49.2
1055,2020-10-13T02:04:32Z,2020-10-13T02:48:06Z,43.56666666666667
1056,2020-10-13T18:57:44Z,2020-10-13T23:37:21Z,279.6166666666667
1057,2020-10-14T14:41:18Z,2020-10-14T15:14:25Z,33.11666666666667
1058,2020-10-15T04:08:26Z,2020-10-15T04:19:12Z,10.766666666666667
1059,2020-10-16T05:10:23Z,2020-10-16T05:28:02Z,17.65
1060,2020-10-17T02:26:05Z,2020-10-17T03:02:48Z,36.71666666666667
1061,2020-10-17T06:11:36Z,2020-10-17T06:28:44Z,17.133333333333333
1062,2020-10-19T04:09:39Z,2020-10-19T16:36:50Z,747.1833333333333
1063,2020-10-20T05:43:18Z,2020-10-20T20:39:26Z,896.1333333333333
1064,2020-10-21T11:26:30Z,2020-10-21T19:02:49Z,456.31666666666666
1065,2020-10-22T00:26:01Z,2020-10-22T03:06:33Z,160.53333333333333
1066,2020-10-22T05:06:12Z,2020-10-22T23:35:06Z,1108.9
1067,2020-10-23T04:17:45Z,2020-10-23T04:49:39Z,31.9
1068,2020-10-24T04:15:44Z,2020-10-24T04:48:25Z,32.68333333333333
1069,2020-10-25T04:22:44Z,2020-10-25T04:31:17Z,8.55
1070,2020-10-25T05:33:22Z,2020-10-25T05:42:12Z,8.833333333333334
1071,2020-10-25T06:20:22Z,2020-10-25T06:28:19Z,7.95
1072,2020-10-26T04:09:14Z,2020-10-26T04:12:29Z,3.25
1073,2020-10-26T07:57:32Z,2020-10-26T13:22:31Z,324.98333333333335
1074,2020-10-27T04:21:50Z,2020-10-27T04:39:09Z,17.316666666666666
1075,2020-10-28T03:45:23Z,2020-10-28T04:12:04Z,26.683333333333334
1076,2020-10-28T05:44:33Z,2020-10-28T05:54:10Z,9.616666666666667
1077,2020-10-28T08:02:23Z,2020-10-29T00:46:12Z,1003.8166666666667
1078,2020-10-29T04:42:20Z,2020-10-29T05:19:23Z,37.05
1079,2020-10-30T04:22:56Z,2020-10-30T04:56:24Z,33.46666666666667
1080,2020-10-31T05:06:29Z,2020-10-31T05:56:23Z,49.9
1081,2020-10-31T15:00:52Z,2020-10-31T15:33:40Z,32.8
1082,2020-11-01T05:35:13Z,2020-11-01T06:20:17Z,45.06666666666667
1083,2020-11-01T08:19:00Z,2020-11-02T00:42:23Z,983.3833333333333
